datetime,impact.level,sum.of.downtime.hours,users.impacted,App.A,App.B,App.C,App.D,App.E,platform,company.accountability,summary,resolution,root.cause,transformed_downtime_hours,new_impact_level
2023-12-16 00:00:00,2,4.072442604609149,127,1,1,1,1,1,1,1,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.9878743481543453,0
2024-01-18 22:00:00,3,4.074462444979442,137,0,0,0,0,1,1,1,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.8245492920510455,0
2023-05-02 15:00:00,1,4.07545036524301,21,1,0,0,0,0,1,0,Service interruption due to unexpected load. Issue primarily affected desktop users.,Scaled up resources and mitigated load. Ensured desktop application stability.,Sudden spike in user activity overwhelmed the system.,1.547562508716013,0
2023-11-19 10:00:00,3,4.076372618017836,235,1,1,1,1,1,1,1,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,2.0541237336955462,0
2023-08-06 03:00:00,0,4.076711074081021,35,1,1,0,1,0,0,0,Service interruption due to unexpected load. Issue primarily affected API endpoints.,Scaled up resources and mitigated load. Ensured API service stability.,Sudden spike in user activity overwhelmed the system.,1.8245492920510455,0
2023-04-14 00:00:00,1,4.078326959733827,86,1,1,1,1,0,2,0,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.8562979903656265,0
2023-12-08 16:00:00,0,4.078843223356408,16,0,0,0,0,1,0,0,Significant downtime affecting multiple services. Issue primarily affected API endpoints.,Coordinated with multiple teams to restore services. Ensured API service stability.,Critical component failure in data center.,1.1631508098056809,0
2023-11-10 02:00:00,1,4.080208061583979,57,1,0,1,0,0,2,0,Significant downtime affecting multiple services. Issue primarily affected mobile users.,Coordinated with multiple teams to restore services. Ensured mobile application stability.,Critical component failure in data center.,1.589235205116581,0
2023-12-27 11:00:00,3,4.080514517194315,198,1,1,1,1,1,0,1,Minor performance issues detected. Issue primarily affected API endpoints.,Rebooted affected servers and monitored performance. Ensured API service stability.,Routine maintenance caused minor disruptions.,1.7578579175523736,0
2023-03-19 00:00:00,0,4.081906210425652,64,1,1,1,1,1,0,0,Significant downtime affecting multiple services. Issue primarily affected API endpoints.,Coordinated with multiple teams to restore services. Ensured API service stability.,Critical component failure in data center.,1.6094379124341005,0
2023-03-25 00:00:00,0,4.08351238142983,62,1,1,1,1,1,1,0,Service interruption due to unexpected load. Issue primarily affected desktop users.,Scaled up resources and mitigated load. Ensured desktop application stability.,Sudden spike in user activity overwhelmed the system.,1.88706964903238,0
2024-01-05 15:00:00,0,4.087700887439634,57,1,1,1,0,1,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.2237754316221157,0
2023-03-05 00:00:00,0,4.089696475151636,62,1,1,1,1,1,0,0,Service interruption due to unexpected load. Issue primarily affected API endpoints.,Scaled up resources and mitigated load. Ensured API service stability.,Sudden spike in user activity overwhelmed the system.,1.7749523509116738,0
2023-03-27 00:00:00,2,4.090167401834237,99,1,1,1,0,0,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.589235205116581,0
2023-09-20 00:00:00,2,4.090798975935355,117,1,1,1,1,1,0,1,Service interruption due to unexpected load. Issue primarily affected API endpoints.,Scaled up resources and mitigated load. Ensured API service stability.,Sudden spike in user activity overwhelmed the system.,1.410986973710262,0
2023-06-18 19:00:00,2,4.091173107630775,122,1,1,1,1,1,2,1,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.9021075263969205,0
2023-05-23 08:00:00,1,4.092706901187579,69,1,1,1,0,1,2,0,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.7749523509116738,0
2023-04-23 14:00:00,1,4.093458322132369,49,0,0,0,1,0,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.3862943611198906,0
2023-03-15 00:00:00,0,4.094422016149111,48,1,1,1,1,0,0,0,Service interruption due to unexpected load. Issue primarily affected API endpoints.,Scaled up resources and mitigated load. Ensured API service stability.,Sudden spike in user activity overwhelmed the system.,1.7047480922384253,0
2023-08-01 09:00:00,2,4.096600596318615,93,1,1,1,0,0,1,0,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.3862943611198906,0
2023-08-28 03:00:00,1,4.097426937253069,62,1,0,1,1,1,2,0,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.3862943611198906,0
2023-03-17 00:00:00,1,4.097437934772461,27,0,0,0,1,0,1,0,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.2809338454620645,0
2023-06-22 00:00:00,1,4.108808336148391,50,1,0,0,0,1,1,0,Service interruption due to unexpected load. Issue primarily affected desktop users.,Scaled up resources and mitigated load. Ensured desktop application stability.,Sudden spike in user activity overwhelmed the system.,1.308332819650179,0
2023-12-03 00:00:00,2,4.110394197049626,97,0,0,1,0,0,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.4350845252893227,0
2023-09-02 00:00:00,3,4.110474346450114,224,1,0,1,1,1,1,1,Service interruption due to unexpected load. Issue primarily affected desktop users.,Scaled up resources and mitigated load. Ensured desktop application stability.,Sudden spike in user activity overwhelmed the system.,1.7047480922384253,0
2023-06-15 00:00:00,1,4.111687305074804,85,1,1,1,1,1,1,0,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.5686159179138452,0
2023-04-03 01:00:00,2,4.112335596589224,97,1,0,0,0,0,1,0,Service interruption due to unexpected load. Issue primarily affected desktop users.,Scaled up resources and mitigated load. Ensured desktop application stability.,Sudden spike in user activity overwhelmed the system.,2.0149030205422647,0
2024-01-28 12:00:00,3,4.1128985806848215,236,1,1,1,1,1,1,1,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.9740810260220096,0
2023-09-20 00:00:00,1,4.115758807547221,68,1,0,1,0,0,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.8718021769015916,0
2023-12-24 00:00:00,2,4.115812656430445,128,1,0,1,0,1,2,1,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,2.1162555148025524,0
2023-09-09 00:00:00,0,4.116848750178443,56,1,1,1,0,1,1,0,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.1314021114911006,0
2023-04-11 19:00:00,0,4.118510911195776,55,0,1,1,1,1,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.589235205116581,0
2023-06-20 00:00:00,2,4.120427344181002,129,1,0,1,1,1,0,1,Service interruption due to unexpected load. Issue primarily affected API endpoints.,Scaled up resources and mitigated load. Ensured API service stability.,Sudden spike in user activity overwhelmed the system.,2.0541237336955462,0
2023-04-07 18:00:00,1,4.121233909810541,78,1,1,1,1,1,1,0,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.7749523509116738,0
2023-09-16 00:00:00,3,4.125626251704759,237,1,1,1,1,1,2,1,Significant downtime affecting multiple services. Issue primarily affected mobile users.,Coordinated with multiple teams to restore services. Ensured mobile application stability.,Critical component failure in data center.,2.1633230256605382,0
2023-12-13 01:00:00,1,4.126340380305675,96,1,1,1,1,1,1,0,Significant downtime affecting multiple services. Issue primarily affected desktop users.,Coordinated with multiple teams to restore services. Ensured desktop application stability.,Critical component failure in data center.,1.88706964903238,0
2023-06-21 00:00:00,1,4.126657768239146,69,1,1,1,0,1,0,0,Minor performance issues detected. Issue primarily affected API endpoints.,Rebooted affected servers and monitored performance. Ensured API service stability.,Routine maintenance caused minor disruptions.,1.8718021769015916,0
2023-09-21 04:00:00,0,4.128690895750452,30,0,1,0,1,0,0,0,Minor performance issues detected. Issue primarily affected API endpoints.,Rebooted affected servers and monitored performance. Ensured API service stability.,Routine maintenance caused minor disruptions.,1.7047480922384253,0
2023-06-01 00:00:00,1,4.131212715610814,57,1,0,1,0,0,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.2809338454620645,0
2023-06-26 01:00:00,2,4.134892358570203,114,1,1,1,1,1,2,1,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.410986973710262,0
2023-08-29 09:00:00,3,4.135745721218871,169,1,1,1,0,1,2,1,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.9600947840472696,0
2023-03-06 00:00:00,1,4.136699578013603,45,0,0,1,0,0,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.5686159179138452,0
2023-09-14 17:00:00,2,4.138613118075127,133,1,1,1,1,1,2,1,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.8245492920510455,0
2023-03-06 00:00:00,3,4.138723120265514,123,1,0,1,0,0,2,1,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.6863989535702286,0
2023-09-08 15:00:00,2,4.140857946546372,134,1,1,1,1,1,0,1,Major outage impacting all users. Issue primarily affected API endpoints.,Executed disaster recovery protocols and restored service. Ensured API service stability.,Natural disaster led to prolonged service outage.,1.840549633397487,0
2023-04-12 14:00:00,1,4.140987111387252,65,1,1,0,0,1,0,0,Service interruption due to unexpected load. Issue primarily affected API endpoints.,Scaled up resources and mitigated load. Ensured API service stability.,Sudden spike in user activity overwhelmed the system.,1.410986973710262,0
2023-06-28 00:00:00,1,4.142149205784379,46,1,1,0,0,0,1,0,Significant downtime affecting multiple services. Issue primarily affected desktop users.,Coordinated with multiple teams to restore services. Ensured desktop application stability.,Critical component failure in data center.,1.8245492920510455,0
2023-03-17 10:00:00,0,4.143264144287392,49,1,1,1,0,1,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.7578579175523736,0
2023-09-07 00:00:00,0,4.144616658961122,37,1,0,1,0,0,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.0647107369924282,0
2023-12-23 00:00:00,1,4.145094038280257,22,0,0,0,0,1,1,0,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,0.9555114450274363,0
2023-09-24 12:00:00,3,4.146466738537868,138,0,0,0,1,1,0,1,Service interruption due to unexpected load. Issue primarily affected API endpoints.,Scaled up resources and mitigated load. Ensured API service stability.,Sudden spike in user activity overwhelmed the system.,1.8245492920510455,0
2023-03-15 22:00:00,1,4.1469002858438655,31,0,0,0,0,1,1,0,Service interruption due to unexpected load. Issue primarily affected desktop users.,Scaled up resources and mitigated load. Ensured desktop application stability.,Sudden spike in user activity overwhelmed the system.,1.4816045409242156,0
2023-07-25 12:00:00,2,4.151067022138279,128,1,1,1,1,1,0,1,Minor performance issues detected. Issue primarily affected API endpoints.,Rebooted affected servers and monitored performance. Ensured API service stability.,Routine maintenance caused minor disruptions.,1.6863989535702286,0
2023-12-18 00:00:00,1,4.151585255277836,70,1,1,1,1,1,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.6863989535702286,0
2023-09-17 00:00:00,2,4.152453741349051,87,0,1,1,0,1,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.88706964903238,0
2023-09-02 18:00:00,2,4.153142469872132,139,1,1,1,1,0,0,1,Minor performance issues detected. Issue primarily affected API endpoints.,Rebooted affected servers and monitored performance. Ensured API service stability.,Routine maintenance caused minor disruptions.,1.7047480922384253,0
2023-09-02 00:00:00,1,4.157636380905323,53,1,0,1,0,0,2,0,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.2809338454620645,0
2023-06-26 00:00:00,1,4.15855313917673,51,0,1,0,1,0,1,0,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.4350845252893227,0
2023-03-23 00:00:00,3,4.16296340426175,242,1,1,1,1,1,2,1,Major outage impacting all users. Issue primarily affected mobile users.,Executed disaster recovery protocols and restored service. Ensured mobile application stability.,Natural disaster led to prolonged service outage.,1.916922612182061,0
2023-11-08 17:00:00,1,4.164407101922271,71,1,1,1,1,1,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.840549633397487,0
2023-12-21 00:00:00,1,4.1657629608317945,81,1,1,1,1,1,2,0,Significant downtime affecting multiple services. Issue primarily affected mobile users.,Coordinated with multiple teams to restore services. Ensured mobile application stability.,Critical component failure in data center.,1.547562508716013,0
2023-09-28 00:00:00,1,4.166958258333562,75,1,0,1,1,0,1,0,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.308332819650179,0
2023-12-16 22:00:00,2,4.167901167399213,140,1,1,1,1,1,2,1,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.916922612182061,0
2023-03-11 14:00:00,1,4.1688479924935296,54,1,1,0,0,1,0,0,Minor performance issues detected. Issue primarily affected API endpoints.,Rebooted affected servers and monitored performance. Ensured API service stability.,Routine maintenance caused minor disruptions.,1.5686159179138452,0
2023-12-17 00:00:00,2,4.17125185518323,96,1,0,1,0,0,1,0,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.8718021769015916,0
2023-12-06 01:00:00,0,4.171791233486888,50,1,0,1,1,1,1,0,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.6094379124341005,0
2023-03-17 19:00:00,2,4.1731553646671244,97,0,0,0,0,1,2,0,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.9459101490553128,0
2023-05-12 06:00:00,0,4.174782986677416,41,1,1,0,1,1,1,0,Service interruption due to unexpected load. Issue primarily affected desktop users.,Scaled up resources and mitigated load. Ensured desktop application stability.,Sudden spike in user activity overwhelmed the system.,1.5260563034950494,0
2023-12-29 11:00:00,1,4.1798462370908975,82,1,1,1,1,1,1,0,Service interruption due to unexpected load. Issue primarily affected desktop users.,Scaled up resources and mitigated load. Ensured desktop application stability.,Sudden spike in user activity overwhelmed the system.,1.62924053973028,0
2023-03-28 00:00:00,1,4.181038751040073,79,1,0,1,1,1,1,0,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.8082887711792652,0
2023-10-19 15:00:00,2,4.184025036870064,124,1,1,1,0,1,1,1,Service interruption due to unexpected load. Issue primarily affected desktop users.,Scaled up resources and mitigated load. Ensured desktop application stability.,Sudden spike in user activity overwhelmed the system.,1.916922612182061,0
2023-03-18 23:00:00,0,4.189275829077108,50,1,1,1,1,0,0,0,Minor performance issues detected. Issue primarily affected API endpoints.,Rebooted affected servers and monitored performance. Ensured API service stability.,Routine maintenance caused minor disruptions.,1.667706820558076,0
2023-03-21 19:00:00,3,4.191534962293707,187,1,1,1,1,1,1,1,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.7749523509116738,0
2023-06-27 22:00:00,1,4.196136286727316,48,0,0,0,1,1,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.6486586255873816,0
2023-12-08 00:00:00,0,4.196504196126101,32,1,0,1,0,0,1,0,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.1631508098056809,0
2023-07-22 09:00:00,1,4.200894962967542,57,0,1,1,0,1,0,0,Significant downtime affecting multiple services. Issue primarily affected API endpoints.,Coordinated with multiple teams to restore services. Ensured API service stability.,Critical component failure in data center.,1.1939224684724346,0
2023-12-01 00:00:00,0,4.201225666313516,57,1,1,1,0,1,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.9459101490553128,0
2023-09-06 13:00:00,1,4.201927978957468,78,1,1,1,0,0,1,0,Service interruption due to unexpected load. Issue primarily affected desktop users.,Scaled up resources and mitigated load. Ensured desktop application stability.,Sudden spike in user activity overwhelmed the system.,1.8082887711792652,0
2024-02-03 23:00:00,2,4.2033383933784245,111,1,1,1,0,0,1,1,Significant downtime affecting multiple services. Issue primarily affected desktop users.,Coordinated with multiple teams to restore services. Ensured desktop application stability.,Critical component failure in data center.,1.7749523509116738,0
2023-05-30 17:00:00,2,4.205362118402483,87,0,1,0,0,0,2,0,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.9600947840472696,0
2023-07-14 09:00:00,2,4.208217535506623,131,0,1,1,1,1,0,1,Major outage impacting all users. Issue primarily affected API endpoints.,Executed disaster recovery protocols and restored service. Ensured API service stability.,Natural disaster led to prolonged service outage.,1.9878743481543453,0
2023-12-05 15:00:00,2,4.20910262179228,133,1,1,1,1,0,0,1,Service interruption due to unexpected load. Issue primarily affected API endpoints.,Scaled up resources and mitigated load. Ensured API service stability.,Sudden spike in user activity overwhelmed the system.,1.791759469228055,0
2023-08-24 19:00:00,2,4.209215320815951,97,1,1,1,0,1,1,0,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.7578579175523736,0
2023-12-26 00:00:00,3,4.210202816648014,207,1,1,1,0,0,0,1,Minor performance issues detected. Issue primarily affected API endpoints.,Rebooted affected servers and monitored performance. Ensured API service stability.,Routine maintenance caused minor disruptions.,1.4586150226995167,0
2023-03-30 14:00:00,1,4.210247815743825,60,0,0,1,0,1,1,0,Significant downtime affecting multiple services. Issue primarily affected desktop users.,Coordinated with multiple teams to restore services. Ensured desktop application stability.,Critical component failure in data center.,1.6094379124341005,0
2023-12-05 18:00:00,2,4.211519842606615,102,1,1,1,1,1,1,1,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,2.0541237336955462,0
2023-12-18 00:00:00,0,4.21250323708694,31,1,1,0,0,0,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.1939224684724346,0
2023-07-02 01:00:00,1,4.214370020659205,70,0,0,1,1,1,2,0,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.88706964903238,0
2023-10-19 12:00:00,0,4.214683497494612,47,1,1,0,1,1,0,0,Major outage impacting all users. Issue primarily affected API endpoints.,Executed disaster recovery protocols and restored service. Ensured API service stability.,Natural disaster led to prolonged service outage.,1.8245492920510455,0
2023-06-08 22:00:00,1,4.214886802551289,73,1,1,1,1,0,1,0,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.8082887711792652,0
2023-12-05 00:00:00,0,4.215735941038612,33,1,0,1,1,0,0,0,Minor performance issues detected. Issue primarily affected API endpoints.,Rebooted affected servers and monitored performance. Ensured API service stability.,Routine maintenance caused minor disruptions.,1.33500106673234,0
2023-10-15 10:00:00,1,4.217597522218084,84,1,1,1,0,1,1,0,Service interruption due to unexpected load. Issue primarily affected desktop users.,Scaled up resources and mitigated load. Ensured desktop application stability.,Sudden spike in user activity overwhelmed the system.,1.7578579175523736,0
2023-12-03 00:00:00,2,4.220029920656826,85,1,0,0,0,0,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.6094379124341005,0
2023-06-21 00:00:00,1,4.2215109300444125,59,1,0,1,0,0,1,0,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.4586150226995167,0
2023-12-14 00:00:00,0,4.223753805633902,32,0,1,0,0,1,0,0,Service interruption due to unexpected load. Issue primarily affected API endpoints.,Scaled up resources and mitigated load. Ensured API service stability.,Sudden spike in user activity overwhelmed the system.,1.6863989535702286,0
2023-03-16 08:00:00,2,4.226627407359021,111,1,1,1,1,1,2,1,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.8245492920510455,0
2023-09-04 00:00:00,0,4.226661690838902,51,1,1,1,1,1,2,0,Major outage impacting all users. Issue primarily affected mobile users.,Executed disaster recovery protocols and restored service. Ensured mobile application stability.,Natural disaster led to prolonged service outage.,1.7047480922384253,0
2023-04-23 22:00:00,1,4.22767024230378,77,1,0,1,0,1,0,0,Service interruption due to unexpected load. Issue primarily affected API endpoints.,Scaled up resources and mitigated load. Ensured API service stability.,Sudden spike in user activity overwhelmed the system.,1.1631508098056809,0
2023-09-14 09:00:00,0,4.228269875378878,38,1,0,0,1,1,1,0,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.1314021114911006,0
2023-12-22 00:00:00,1,4.229792588308102,31,1,0,0,0,0,1,0,Significant downtime affecting multiple services. Issue primarily affected desktop users.,Coordinated with multiple teams to restore services. Ensured desktop application stability.,Critical component failure in data center.,1.791759469228055,0
2023-04-28 15:00:00,1,4.230842277245325,82,1,1,1,1,0,2,0,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.4586150226995167,0
2023-09-12 03:00:00,0,4.231358060095883,64,1,1,1,1,1,2,0,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.5686159179138452,0
2023-06-27 13:00:00,0,4.231645246429092,59,1,1,1,1,1,0,0,Service interruption due to unexpected load. Issue primarily affected API endpoints.,Scaled up resources and mitigated load. Ensured API service stability.,Sudden spike in user activity overwhelmed the system.,1.667706820558076,0
2023-06-06 10:00:00,2,4.233622536415552,125,1,1,1,0,0,2,1,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.252762968495368,0
2023-03-04 00:00:00,2,4.235398766265617,107,1,0,1,1,1,1,1,Minor performance issues detected. Issue primarily affected desktop users.,Rebooted affected servers and monitored performance. Ensured desktop application stability.,Routine maintenance caused minor disruptions.,1.4586150226995167,0
2023-09-21 00:00:00,1,4.236102210667885,72,0,1,0,1,1,1,0,Service interruption due to unexpected load. Issue primarily affected desktop users.,Scaled up resources and mitigated load. Ensured desktop application stability.,Sudden spike in user activity overwhelmed the system.,1.6863989535702286,0
2023-09-15 00:00:00,2,4.240978431617364,126,1,1,1,1,1,2,1,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.9315214116032136,0
2023-05-11 04:00:00,1,4.241313976231372,42,1,0,0,0,1,2,0,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.4586150226995167,0
2023-10-22 05:00:00,1,4.242839798692544,32,0,0,0,1,0,1,0,Significant downtime affecting multiple services. Issue primarily affected desktop users.,Coordinated with multiple teams to restore services. Ensured desktop application stability.,Critical component failure in data center.,1.1631508098056809,0
2023-09-22 16:00:00,1,4.251028124300428,45,1,0,0,0,0,2,0,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.5686159179138452,0
2023-08-08 13:00:00,0,4.251313101568503,48,1,0,1,1,1,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,1.8245492920510455,0
2023-10-12 18:00:00,2,4.2516423585146885,86,1,0,0,0,1,2,0,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.2809338454620645,0
2024-01-26 21:00:00,0,4.25320261993549,14,1,0,0,0,0,2,0,Significant downtime affecting multiple services. Issue primarily affected mobile users.,Coordinated with multiple teams to restore services. Ensured mobile application stability.,Critical component failure in data center.,1.33500106673234,0
2023-12-17 00:00:00,1,4.253337525746338,86,1,1,1,1,1,2,0,Service interruption due to unexpected load. Issue primarily affected mobile users.,Scaled up resources and mitigated load. Ensured mobile application stability.,Sudden spike in user activity overwhelmed the system.,1.589235205116581,0
2024-02-18 22:00:00,0,4.253356937902111,4,0,0,0,1,0,2,0,Minor performance issues detected. Issue primarily affected mobile users.,Rebooted affected servers and monitored performance. Ensured mobile application stability.,Routine maintenance caused minor disruptions.,0.9162907318741552,0
2024-01-12 21:00:00,1,4.25555589431666,63,0,0,1,1,0,1,0,Service interruption due to unexpected load. Issue primarily affected desktop users.,Scaled up resources and mitigated load. Ensured desktop application stability.,Sudden spike in user activity overwhelmed the system.,1.2809338454620645,0
